GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
651	1460EGY	23238	25/01/2013	2013	1	25	1	Remote violence	Unidentified Armed Group (Egypt)		3			0	30	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Aswat Masriya	Cairo's Tahrir Square on Friday witnessed a huge explosion after unknown assailants had thrown a burning gas cylinder inside al-Hawatiya School playground behind the American University in Cairo building.	0
651	1478EGY	23256	26/01/2013	2013	1	26	1	Non-violent activity by a conflict actor	Military Forces of Egypt (2011-)		1			0	10	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Egypt State Information Service	The Second Field Army troops are deployed in Port Said city to help restore security and stability in the Canal city.	0
651	1475EGY	23253	26/01/2013	2013	1	26	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Nile News TV	"Egyptian state-run Nile News TV carried an urgent screen caption quoting its correspondent as saying: ""Protesters block 6th October bridge [in downtown Cairo], causing traffic paralysis"	0
651	1477EGY	23255	26/01/2013	2013	1	26	2	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Gharbia	Tanta 2		Tanta	30.78847	31.00192	1	Daily News Egypt	"In Tanta, hundreds of protesters attempted to break into Tanta courts complex on Saturday but were stopped by security forces. The situation intensified when protesters started hurling rocks at security forces, which responded by firing tear gas into the crowds of protesters."	0
651	1480EGY	23258	26/01/2013	2013	1	26	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Aswat Masriya	Clashes erupted on Saturday between security forces and protesters following the verdict announced earlier by Port Said Criminal Court resulting in at least 30 fatalities.	30
651	1481EGY	23259	26/01/2013	2013	1	26	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Suez	Ataqa		Suez Governorate	29.70000	32.30000	1	Agence France Presse	Clashes broke out between police and protesters on Saturday in the Egyptian canal city of Suez amid deadly unrest sparked by death sentences handed down to 21 people over football-related violence last year.	0
651	1476EGY	23254	26/01/2013	2013	1	26	1	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Nile News TV	"300 people have gathered in Nubar Street, hurling stones at the security forces safeguarding the Interior Ministry"	0
651	1479EGY	23257	26/01/2013	2013	1	26	1	Non-violent activity by a conflict actor	Unidentified Armed Group (Egypt)		3			0	30	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Nile News TV	The official news agency MENA reported that a Greek ship left Port Said after an unidentified person fired randomly at it.	0
651	1488EGY	23266	27/01/2013	2013	1	27	1	Non-violent activity by a conflict actor	Government of Egypt (2011-)		1			0	10	Egypt	Ismailia	Ismailiyya 1		Ismailia	30.58029	32.25243	1	Associated Press	"Egypt's president declared a state of emergency and curfew in three Suez Canal provinces hit hardest by a weekend wave of unrest. The curfew and state of emergency, both in force for 30 days, affect the provinces of Port Said, Ismailiya and Suez"	0
651	1489EGY	23267	27/01/2013	2013	1	27	1	Non-violent activity by a conflict actor	Government of Egypt (2011-)		1			0	10	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Associated Press	"Egypt's president declared a state of emergency and curfew in three Suez Canal provinces hit hardest by a weekend wave of unrest. The curfew and state of emergency, both in force for 30 days, affect the provinces of Port Said, Ismailiya and Suez"	0
651	1493EGY	23271	27/01/2013	2013	1	27	1	Non-violent activity by a conflict actor	Government of Egypt (2011-)		1			0	10	Egypt	Suez	Ataqa		Suez Governorate	29.70000	32.30000	1	Associated Press	"Egypt's president declared a state of emergency and curfew in three Suez Canal provinces hit hardest by a weekend wave of unrest. The curfew and state of emergency, both in force for 30 days, affect the provinces of Port Said, Ismailiya and Suez"	0
651	1485EGY	23263	27/01/2013	2013	1	27	1	Riots/Protests	Protesters (Egypt)	Police Forces of Egypt (2011-)	6			0	60	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Agence France Presse	Angry anti-riot policemen on Sunday barred Egypt's interior minister from attending the funeral of two colleagues killed in clashes in the city of Port Said. The action was taken in protest at police not having been armed with live rounds to protect themselves.	0
651	1483EGY	23261	27/01/2013	2013	1	27	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Aswat Masriya	"Television footage showed on Sunday heavy clashes between protesters and security forces near Cairo's Nile Corniche. Teargas was fired by security forces heavily on protesters, while the protesters threw stones at them."	0
651	1484EGY	23262	27/01/2013	2013	1	27	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Daily News Egypt	In Cairo the French Lycee building was gutted by a fire started overnight during clashes between protesters and security forces near Tahrir Square.	0
651	1491EGY	23269	27/01/2013	2013	1	27	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Daily News Egypt	"Gunfire and tear gas were used as clashes continued in Port Said on Sunday, raising the total number of casualties to at least 34 dead and 416 injured; 17 suffered gunshot wounds."	3
651	1482EGY	23260	27/01/2013	2013	1	27	2	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Behera	Abu-l-Matamir		Beheira	30.98330	30.20000	1	Daily News Egypt	An office belonging to the FJP party was set aflame in Damanhour city of Beheira . A real estate taxes building in the same area was robbed before also being burnt.	0
651	1486EGY	23264	27/01/2013	2013	1	27	1	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Aswat Masriya	Hundreds of demonstrators began on Sunday night to block entrances and exits of most bridges in Cairo in protest against the speech President Mohamed Mursi  gave earlier. Protesters torched car tires and used them to block the entrances and exits.	0
651	1492EGY	23270	27/01/2013	2013	1	27	1	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Agence France Presse	"Rioting sparked by death sentences passed on fans of a local football team rocked Egypt's Port Said for a second straight day on Sunday, leaving another 7 people dead and more than 460 injured"	7
651	1487EGY	23265	27/01/2013	2013	1	27	1	Violence against civilians	Unidentified Armed Group (Egypt)		3	Civilians (Egypt)	FJP: Freedom and Justice Party	7	37	Egypt	Damietta	Dumyat 1		Damietta	31.41748	31.81445	1	Daily News Egypt	"In Damietta, an unidentified vehicle fired shots at the headquarters of the Freedom and Justice Party (FJP) in the Senaneya area on Sunday."	0
651	1490EGY	23268	27/01/2013	2013	1	27	1	Non-violent activity by a conflict actor	Unidentified Armed Group (Egypt)		3			0	30	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Agence France Presse	"Shots were fired on Sunday in the Egyptian canal city of Port Said at the funeral of people killed in clashes over the weekend. Mourners scattered, but no reports of injuries or deaths. Shooters uknown."	0
651	1494EGY	23272	28/01/2013	2013	1	28	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Alexandria	Bab Sharqi		Alexandria	31.19810	29.91920	1	Aswat Masriya	"Thousands of protesters took to the streets on Monday in Alexandria in a march from al-Qaed Ibrahim Mosque to the area of Sidi Gaber to commemorate the ""Friday of Rage on"" which took place on January 28 of 2011"	0
651	1496EGY	23274	28/01/2013	2013	1	28	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Ismailia	Ismailiyya 1		Ismailia	30.58029	32.25243	1	Agence France Presse	"Witnesses said protesters took to the streets of Ismailiya as the 9:00 pm (1900 GMT) curfew went into effect to stage ""breaking the curfew"" demonstrations."	0
651	1501EGY	23279	28/01/2013	2013	1	28	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Suez	Ataqa		Suez Governorate	29.70000	32.30000	1	Aswat Masriya	"Around 3,000 protesters in Suez organised on Monday night a protest to march from al-Arba'een Square to al-Geish Street to demand ending the 30-day curfew President Mohamed Mursi  has imposed on three Suez Canal cities."	0
651	1495EGY	23273	28/01/2013	2013	1	28	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Aswat Masriya	"Scuffles erupted between protesters and security forces in downtown Cairo, resulting in the injury of dozens, and torching an armored vehicle that belonged to the security forces. One person kiled."	1
651	1498EGY	23276	28/01/2013	2013	1	28	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Kafr El-Shikh	Kafr Al-Shaykh		Kafr el Sheikh	31.11430	30.94012	1	Aswat Masriya	"Scuffles erupted between the security forces and protesters on Monday, leaving 16 of the security forces injured, as the protesters threw bricks at them causing minor head wounds. An eyewitness told Aswat Masriya that the scuffles resulted in torching an armored vehicle after the protesters threw Molotov cocktails at it. The scuffles left around 112 protesters injured and many more suffered from suffocation because of the teargas."	0
651	1500EGY	23278	28/01/2013	2013	1	28	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Agence France Presse	"Two people died in fighting between protesters and security forces in the riot-hit canal city of Port Said on Monday, including one in front of a police station."	2
651	1497EGY	23275	28/01/2013	2013	1	28	1	Riots/Protests	Rioters (Egypt)	Popular Current Youth Movement	5			0	50	Egypt	Kafr El-Shikh	Burullus		Baltim	31.55463	31.09094	2	Aswat Masriya	"Meanwhile, dozens from the Popular Current youth cut on Monday the international Blatim road which connects Kafr al-Sheikh to Baltim."	0
651	1499EGY	23277	28/01/2013	2013	1	28	1	Battle-No change of territory	Unidentified Armed Group (Egypt)		3	Military Forces of Egypt (2011-)		1	13	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Aswat Masriya	Egypt's Second Field Army members on Monday thwarted an attempt to break into Port Said General Prison. A group of six armed people on motorcycles clashed with army forces and exchanged gunfire.	0
651	1505EGY	23283	29/01/2013	2013	1	29	1	Violence against civilians	Civilians (Egypt)		7	Unidentified Armed Group (Egypt)		3	37	Egypt	Menia	Markz Abu Qurqas		Nazlet el-Amoden	27.93080	30.83640	1	Associated Press	"Kromer, a father of three, was snatched on Jan. 29 as he drove home from his practice in the village of Nazlet el-Amoden. For the next 27 hours, he endured beatings, insults and threats to his life, while blindfolded, a bandage sealing his mouth and cotton balls in his ears. Kromer's case is part of a dramatic rise of kidnappings targeting Christians, including children, in Egypt's southern province of Minya, home to the country's largest concentration of Christians but also a heartland for Islamist hard-liners.
"	0
651	1502EGY	23280	29/01/2013	2013	1	29	1	Non-violent activity by a conflict actor	Court of Egypt		1			0	10	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Agence France Presse	A Cairo tribunal on Tuesday upheld death sentences passed on seven Egyptian Coptic Christians in absentia for their involvement in a movie that ridiculed the Prophet Mohammed.	0
651	1504EGY	23282	29/01/2013	2013	1	29	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Daily News Egypt	A march from Sayeda Zainab arrived at Qasr Al-Nil peacefully in order to get to Tahrir Square. 	0
651	1503EGY	23281	29/01/2013	2013	1	29	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Associated Press	"Looters broke into a Nile-side luxury hotel in the Egyptian capital early Tuesday, taking advantage of clashes in the streets outside to trash shops and the lobby before police and demonstrators alerted via social media drove them out."	0
651	1506EGY	23284	30/01/2013	2013	1	30	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Aswat Masriya	Scuffles intensified on Wednesday between the security forces and protesters near Simon Bolivor Square in Downtown Cairo. Two people died in clashes between protesters and police.	2
651	1507EGY	23285	30/01/2013	2013	1	30	1	Violence against civilians	Unidentified Armed Group (Egypt)		3	Protesters (Egypt)		6	36	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Daily News Egypt	"On Wednesday morning a protestor was shot dead on Qasr Al-Nil bridge by ""unidentified assailants,"" according to state affiliated news agency Al-Ahram."	1
651	1508EGY	23286	31/01/2013	2013	1	31	1	Non-violent activity by a conflict actor	Government of Egypt (2011-)	Muslim Brotherhood	1	NSF: National Salvation Front	FPJ: Freedom and Justice Party; DBP: Development and Building Party and Al-Nour Party.	3	13	Egypt	Cairo	Al Darb al-Ahmar		Al-Azhar University	30.04583	31.26250	1	Associated Press Online	"National Salvation Front leader Mohamed ElBaradei, deputy leader of the Muslim Brotherhood with a gathering of a spectrum of politicians signed a joint statement, called the Al-Azhar Document, denouncing violence."	0
651	1509EGY	23287	31/01/2013	2013	1	31	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Daily News Egypt	Clashes between protesters and police have persisted near Simon Bolivar Square since Wednesday night and continuing into the early hours of Thursday morning. Police exchanged rocks with protesters before resorting to using tear gas.	0
651	1510EGY	23288	31/01/2013	2013	1	31	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Kafr El-Shikh	Kafr Al-Shaykh		Kafr el Sheikh	31.11430	30.94012	1	Daily News Egypt	"The governorate of Kafr El-Sheikh also witnessed renewed violent clashes outside the Governorate Building. According to Al-Shorouk News, 92 were injured including 13 police officers. Many of the injured had suffocated from the heavy use of teargas by police forces."	0
651	1512EGY	23290	01/02/2013	2013	2	1	1	Riots/Protests	Police Forces of Egypt (2011-)		1	Rioters (Egypt)		5	15	Egypt	Cairo	Misr al-Gadida		Heliopolis Palace	30.08833	31.32000	1	"Associated Press Online, Africa News, Agence France Presse, Daily News Egypt"	"Protesters denouncing Egypt's Islamist president hurled stones and petrol bombs through the palace gates on Friday, clashing with security forces who fired tear gas and water cannons, in the first significant violence at the presidential palace in eight days of protests. 88 people injured, 20 arrested, 1 death - 23 yr old Mohammed Hussein Qarni shot. Video released of riot police beating 48-year-old Hamada Saber."	1
651	1514EGY	23292	01/02/2013	2013	2	1	1	Riots/Protests	Protesters (Egypt)		6	Government of Egypt (2011-)		1	16	Egypt	Dakahlia	El Mansora 1		Mansoura	31.04310	31.37670	1	Daily News Egypt	"At least three people reportedly in possession of Molotov cocktails were arrested in Mansoura, Daqahleya. Protesters had blocked a major road and the railway during the Friday protest."	0
651	1518EGY	23296	01/02/2013	2013	2	1	1	Riots/Protests	Protesters (Egypt)	"Al-Wafd, Al-Dostour, Al-Karama, the Socialist Revolutionaries and the Sinai Freedom Movement."	6			0	60	Egypt	North Sinai	El Arish 1		Al Arish	31.12610	33.80190	1	Daily News Egypt	Protesters gather in the North Sinai city of El Arish following Friday prayers. The demonstrators were chanting against President Mohamed Morsy.	0
651	1511EGY	23289	01/02/2013	2013	2	1	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Alexandria	Bab Sharqi		Sidi Gaber	31.19810	29.91920	1	Africa News	"Hundreds in Alexandria participated in two marches headed to the city's local municipality and to Sidi Gaber Station Square as part of the ""Friday of Salvation"" demonstrations."	0
651	1513EGY	23291	01/02/2013	2013	2	1	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Cairo	Nasr City		Nasr City	30.05000	31.36667	1	Africa News	"Hundreds of protesters marched from Rab'aa al-Adaweya Mosque in Nasr City headed to Cairo's presidential palace. Participants included prominent politician Amr Hamzawi, Karima al-Hefnawi, producer Mohamed al-Adl, script writer Medhat al-Adl, actor Hani Salama, and actress Basma."	0
651	1519EGY	23297	01/02/2013	2013	2	1	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	Associated Press Online	Thousands of Egyptians marched in protest in the Suez Canal city of Port Said. Reports suggest a sentiment among residents that they are fed up of negligence and mistreatment by central government and that they want virtual independence.	0
651	1516EGY	23294	01/02/2013	2013	2	1	1	Riots/Protests	Rioters (Egypt)		5	Government of Egypt (2011-)		1	15	Egypt	Kafr El-Shikh	Riyad		Kafr el-Sheikh	31.30000	30.93000	1	Daily News Egypt	"Eight protesters (another report suggests over a dozen) were injured in clashes which erupted in Kafr Al-Sheikh, adding to a string of injuries in the governorate"	0
651	1517EGY	23295	01/02/2013	2013	2	1	1	Riots/Protests	Rioters (Egypt)		5	Government of Egypt (2011-)		1	15	Egypt	Menia	Kesm Al-minya		Minya	28.08773	30.76035	1	Daily News Egypt	"In the governorate of Minya police thwarted an attempt to storm into the Muslim Brotherhood's headquarters, MENA reported. This came after clashes where police fired tear gas at protesters and protesters threw rocks at the police."	0
651	1515EGY	23293	01/02/2013	2013	2	1	1	Battle-No change of territory	Unidentified Armed Group (Egypt)		3	Military Forces of Egypt (2011-)		1	13	Egypt	Ismailia	Ismailiyya 1		Ismailia	30.58029	32.25243	1	BBC Monitoring Middle East	Police staff injured as gunmen attacked a prison in Al-Isma'iliyah governorate.	0
651	1522EGY	23300	02/02/2013	2013	2	2	1	Riots/Protests	Rioters (Egypt)		5	Government of Egypt (2011-)	Prime Minister Hisham Qandil	1	15	Egypt	Cairo	Qasr Al-Nile		Tahrir Square	30.04442	31.23570	1	"Agence France Presse, Daily News Egypt"	"Protesters threw stones and bottles at the Egyptian prime minister's motorcade on Saturday as he tried to enter Cairo's Tahrir Square after overnight clashes nearby and at the presidential palace, 11 people injured"	0
651	1520EGY	23298	02/02/2013	2013	2	2	1	Riots/Protests	Rioters (Egypt)		5	Government of Egypt (2011-)		1	15	Egypt	Alexandria	Bab Sharqi		Alexandria	31.19810	29.91920	1	Daily News Egypt	"Hundreds in Alexandria gathered in front of the security directorate to protest against the treatment of Hamada Saber, the man who was caught on camera being beaten and dragged on the ground naked by police at the presidential palace on Friday."	0
651	1523EGY	23301	02/02/2013	2013	2	2	1	Riots/Protests	Rioters (Egypt)		5	Government of Egypt (2011-)		1	15	Egypt	Kafr El-Shikh	Riyad		Kafr el-Sheikh	31.30000	30.93000	1	Daily News Egypt	"Injuries were also reported in Kafr El-Sheikh, where according to the health ministry 13 people were confirmed injured after clashing with police."	0
651	1521EGY	23299	02/02/2013	2013	2	2	1	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Cairo	Misr al-Gadida		Heliopolis Palace	30.08833	31.32000	1	"Agence France Presse, Daily News Egypt"	"On Saturday night, several hundred mostly young protesters again gathered outside the palace and were throwing rocks and Molotov cocktails at the compound's walls, 88 injured"	0
651	1526EGY	23304	03/02/2013	2013	2	3	1	Violence against civilians	Police Forces of Egypt (2011-)		1	Civilians (Egypt)		7	17	Egypt	Cairo	Qasr Al-Nile		Tahrir Square	30.04442	31.23570	1	Associated Press Online	"A 12-year-old street vendor Omar Salah, was killed on Feb.3 near the U.S. Embassy and Tahrir Square during clashes in the area. Activists discovered his death coincidentally as they were searching for missing protesters in hospitals."	1
651	1524EGY	23302	03/02/2013	2013	2	3	1	Riots/Protests	Police Forces of Egypt (2011-)		1	Rioters (Egypt)		5	15	Egypt	Cairo	Al Wayli		Al-Shaykh Rihan Street	30.07708	31.28591	1	BBC Monitoring Middle East	"Clashes erupted between security forces and young protestors in Al-Shaykh Rihan Street, near to the Ministry of Interior. Protestors hurled stones at security forces, which responded with tear gas."	0
651	1525EGY	23303	03/02/2013	2013	2	3	1	Violence against civilians	Unidentified Armed Group (Egypt)		3	Protesters (Egypt)		6	36	Egypt	Cairo	Misr al-Gadida		Heliopolis	30.08833	31.32000	1	Daily News Egypt	Amr Abdel Reheem died in Heliopolis Hospital two days after he was shot near the presidential palace.	1
651	1527EGY	23305	04/02/2013	2013	2	4	1	Violence against civilians	Police Forces of Egypt (2011-)		1	Protesters (Egypt)		6	16	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	"Daily News Egypt, Associated Press Online"	"Mohammed el-Gindy, a 28-year-old activist, died of his wounds early Monday at a Cairo hospital after he was ""tortured to death"	1
651	1528EGY	23306	04/02/2013	2013	2	4	1	Violence against civilians	Police Forces of Egypt (2011-)		1	Protesters (Egypt)		6	16	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Associated Press Online	"Mohammed Saad, a 20-year-old protester, died of his wounds sustained during clashes with security forces on Friday."	1
651	1529EGY	23307	04/02/2013	2013	2	4	1	Riots/Protests	Rioters (Egypt)		5			0	50	Egypt	Gharbia	Tanta 2		Tanta	30.78847	31.00192	1	Agence France Presse	"Clashes broke out in the Nile Delta on Monday between demonstrators and riot police after the funeral of Mohammed al-Guindi, who died in custody. Protestors threw stones at police, who responded tear gas and birdshot.The chief of police said the protesters torched an armoured police vehicle and threw petrolbombs at provincial and police headquarters. He said police detained up to nine people.18 injured."	0
651	1530EGY	23308	05/02/2013	2013	2	5	1	Remote violence	Police Forces of Egypt (2011-)		1			0	10	Egypt	North Sinai	El Arish 1		Houseinat	31.13207	33.80338	1	BBC Monitoring Middle East	"A large force backed by armoured vehicles raided a desert area 10 km from Houseinat, south of Al-Arish. They found 99 rounds of anti-aircraft shells and explosives buried underground"	0
651	1531EGY	23309	06/02/2013	2013	2	6	1	Riots/Protests	Protesters (Egypt)	April 6 Youth Movement	6			0	60	Egypt	Cairo	Al Wayli		Cairo	30.07708	31.28591	1	Daily News Egypt	"Members of the 6 April Youth Movement marched from Abdeen Court to the Egyptian High Court of Justice in Downtown Cairo on Wednesday, demanding justice for the death of the one of its members, 16-year-old Gaber ""Jika"" Salah, who died in November."	0
651	1533EGY	23311	06/02/2013	2013	2	6	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Cairo	Qasr Al-Nile		Tahrir Square	30.04442	31.23570	1	Agence France Presse	"Hundreds of Egyptians marched Wednesday to demand an end to sexual violence against women. Men and women, holding huge flags of famous Egyptian female icons, marched from Sayyeda Zeinab mosque to Tahrir Square chanting against the interior ministry, which is accused of failing to bring perpetrators to justice."	0
651	1534EGY	23312	06/02/2013	2013	2	6	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	South Sinai	Abu Radis		Al Tur	29.05000	33.11200	1	BBC Monitoring Middle East	Scores of protesters cut off Al-Arish international road to protest against arresting individual in Siwa Oasis.South Sinai security chief said that protestors in South Sinai blocked Al-Tur-Suez Road.	0
651	1532EGY	23310	06/02/2013	2013	2	6	1	Violence against civilians	Unidentified Armed Group (Egypt)		3	Civilians (Egypt)		7	37	Egypt	Cairo	Al Wayli		Demardesh Metro	30.07708	31.28591	1	Africa News	"Mohamed El-Meshtawi, editor of Masryoon newspaper was attacked by a group of unknown armed men with bladed weapons."	0
651	1535EGY	23313	07/02/2013	2013	2	7	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Kalyoubia	Banha		Banha	30.41000	31.21000	1	Daily News Egypt	"Protesters demanding a change of government and amendment to disputed articles in the constitution, as well as conducting a ""serious national dialogue"", prevented employees from entering the Qaliubiya governorate building and set up tents in front of the main and back entrances to the building."	0
651	1541EGY	23319	08/02/2013	2013	2	8	1	Riots/Protests	Protesters (Egypt)		6	Police Forces of Egypt (2011-)		1	16	Egypt	Gharbia	Tanta		Kafr al-Zayat	30.88100	31.06000	1	Daily News Egypt	The Kafr Al-Zayat Police Station in the governorate of Gharbeya was surrounded Saturday night until the early hours of Sunday by a group of youths from different political parties and movements.	0
651	1539EGY	23317	08/02/2013	2013	2	8	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Damietta	Dumyat 1		Damietta	31.41748	31.81445	1	Africa News	Thousands of demonstrators on Friday gathered at Damietta's al-Sa'aa Square to protest against the rule of President Mohamed Mursi and the Muslim Brotherhood.	0
651	1545EGY	23323	08/02/2013	2013	2	8	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Menoufia	Shibin al-Kum		Shebin al-Kom	30.55861	31.01000	1	Africa News	Protesters in Monofeya's Shebin al-Kom on Friday participated in marches to demand holding early presidential elections and amending disputed articles in the constitution.	0
651	1546EGY	23324	08/02/2013	2013	2	8	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Port Said	Al-Munakh		Port Said	31.25654	32.28412	1	"Associated Press Online, Africa News, Agence France Presse"	"Carrying Egyptian flags and pictures of slain protesters, demonstrators took to the streets in Cairo, Alexandria, the restive Suez Canal city of Port Said and several Nile Delta cities"	0
651	1547EGY	23325	08/02/2013	2013	2	8	1	Riots/Protests	Protesters (Egypt)		6			0	60	Egypt	Suez	Al-Arbiin		Suez	29.96667	32.55000	1	Africa News	Several parties on Friday organised protests in Suez's al-Arba'een Square to demand ousting President Mohamed Mursi and sacking Prime Minister Hisham Kandil and Interior Minister Mohamed Ibrahim	0
651	1538EGY	23316	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)	National Salvation Front	5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Qasr Al-Nile		Tahrir Square	30.04442	31.23570	1	Associated Press Online	Thousands of Egyptians marched across the country on Friday to denounce the rule of Islamist President Mohammed Morsi and his fundamentalist Muslim Brotherhood. In Cairo protesters gathered at the central Tahrir Square and outside the presidential palace. Egyptian security forces backed by water cannons fired tear gas at rock-throwing protesters outside the presidential palace in Cairo	0
651	1536EGY	23314	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Alexandria	Sidi Gabir		Sidi Gaber	31.21977	29.94326	1	"Associated Press Online, Africa News, Agence France Presse"	"Thousands of Egyptians marched across the country on Friday to denounce the rule of Islamist President Mohammed Morsi and his fundamentalist Muslim Brotherhood. In Alexandria, protesters tore down a Brotherhood sign at the group's office and set it on fire. 20 injured."	0
651	1537EGY	23315	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Cairo	Misr al-Gadida		Heliopolis Palace	30.08833	31.32000	1	"Agence France Presse, Africa News"	"Egyptian police on Friday fired tear gas at protesters who lobbed petrol bombs and set off fireworks outside the presidential palace, amid nationwide rallies against President Mohamed Morsi. Spokesman for the Ministry of Health stated one person dead and 216 injured across country."	1
651	1542EGY	23320	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Gharbia	Tanta		Kafr al-Zayat	30.88100	31.06000	1	Africa News	"In Kafr al-Zayat, two people were injured in altercations with the police in front of a police station after the protesters had attempted to break into the station."	0
651	1543EGY	23321	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Gharbia	Tanta 2		Tanta	30.78847	31.00192	1	"Associated Press Online, Daily News Egypt"	In Tanta security forces fired tear gas canisters in clashes with rock-throwing protesters. 65 injured.	0
651	1544EGY	23322	08/02/2013	2013	2	8	1	Riots/Protests	Rioters (Egypt)		5	Police Forces of Egypt (2011-)		1	15	Egypt	Kafr El-Shikh	Riyad		Kafr el-Sheikh	31.30000	30.93000	1	Associated Press Online	"In Kafr el-Sheik, riot police fired tear gas at protesters rallying in front of the office of governor Saad el-Husseini."	0
