GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
552	434ZIM	94907	14/06/2000	2000	6	14	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland East	Goromonzi	Goromonzi RDC	Goromonzi	-17.85000	31.38330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date.
Zanu-PF youths attack Mapfeni school, beat at least one teacher"	0
552	435ZIM	94908	14/06/2000	2000	6	14	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Masvingo	Masvingo Urban	Masvingo Municipality	Masvingo	-20.08330	30.83330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date.
Teachers in many school of the district targeted, some female ones raped"	0
552	436ZIM	94909	14/06/2000	2000	6	14	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mnene	-20.61660	30.05000	1	Zimbabwe Human Rights NGO Forum	"Date is report release date.
Temporary teacher abducted"	0
552	437ZIM	94910	15/06/2000	2000	6	15	1	Violence against civilians	MDC: Movement for Democratic Change		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Masvingo	Chiredzi	Chiredzi RDC	Chikombedzi	-21.75000	31.31670	1	Zimbabwe Human Rights NGO Forum	Chiredzi South Zanu (PF) candidate's house attacked	0
552	438ZIM	94911	16/06/2000	2000	6	16	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Mufakose	-17.86630	30.92720	1	Zimbabwe Human Rights NGO Forum	"MDC supporter abducted, tortured for day, with support of Zanu-PF candidate Sabina Thembani"	0
552	439ZIM	94912	16/06/2000	2000	6	16	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland West	Karoi	Karoi Town Council	Karoi	-16.81660	29.68330	1	Zimbabwe Human Rights NGO Forum	10 MDC supporters abducted and taken to Zanu-PF offices	0
552	440ZIM	94913	16/06/2000	2000	6	16	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Gokwe South Urban	Gokwe Town Council	Gokwe	-18.21660	28.93330	1	Zimbabwe Human Rights NGO Forum	Zanu-PF supporter beaten up by other Zanu-PF supporters due to rumours of sons' MDC affiliation	0
552	447ZIM	94920	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	Police Forces of Zimbabwe (1987-)	3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Kwekwe Urban	Kwekwe City Council	Kwekwe	-18.91660	29.81670	1	Amnesty International	"Mandishona Mutyanda, an MDC political organizer, attacked. Died 29 June 2000 as a result"	1
552	441ZIM	94914	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Bulawayo	Bulawayo	Bulawayo City Council	Bulawayo	-20.15000	28.58000	1	Zimbabwe Human Rights NGO Forum	Photographer of 'Chronicle' newspaper assaulted while photographing clash between ZAPU and Zanu-PF	0
552	442ZIM	94915	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Bulawayo	Bulawayo	Bulawayo City Council	Bulawayo	-20.15000	28.58000	1	Zimbabwe Human Rights NGO Forum	Zanu-PF and ZAPU supporters clash	0
552	443ZIM	94916	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	ZUD leader Mrs. Margaret Dongo house stoned	0
552	444ZIM	94917	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	Supporter of Independent candidate tortured	0
552	445ZIM	94918	18/06/2000	2000	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	Supporter of Independent candidate tortured	0
552	446ZIM	94919	18/06/2000	2000	6	18	1	Violence against civilians	ZNLWVA: Zimbabwe National Liberation War Veterans Association	ZANU-PF: Zimbabwe African National Union-Patriotic Front	3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Makoni	-18.71660	31.98330	1	Zimbabwe Human Rights NGO Forum	"School children being abducted from school, forced to attend pungwes, 'training'"	0
552	449ZIM	94922	19/06/2000	2000	6	19	1	Violence against civilians	MDC: Movement for Democratic Change		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	Zanu-PF supporters at MDC rally attacked	0
552	451ZIM	94924	19/06/2000	2000	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)		7	37	Zimbabwe	Masvingo	Chipinge Urban	Chiredzi Town Council	Chiredzi	-21.05000	31.66670	1	Zimbabwe Human Rights NGO Forum		0
552	448ZIM	94921	19/06/2000	2000	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Bulawayo	Bulawayo	Bulawayo City Council	Bulawayo	-20.15000	28.58000	1	Zimbabwe Human Rights NGO Forum	"MDC polling agent Patrick Nyabanyama abducted, whereabouts unknown"	0
552	450ZIM	94923	19/06/2000	2000	6	19	1	Violence against civilians	ZNLWVA: Zimbabwe National Liberation War Veterans Association		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	1	Zimbabwe Human Rights NGO Forum	"MDC supporters beaten, houses burned"	0
552	458ZIM	94931	20/06/2000	2000	6	20	1	Violence against civilians	MDC: Movement for Democratic Change		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	1	Zimbabwe Human Rights NGO Forum	2 war vets' houses burned in probable reprisal for previous days' targeting of MDC supporters	0
552	452ZIM	94925	20/06/2000	2000	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Epworth	Epworth Local Board	Epworth	-17.87940	31.12440	1	Zimbabwe Human Rights NGO Forum		0
552	453ZIM	94926	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum		0
552	454ZIM	94927	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
home of Zanu (PF) candidate Gladys Hokoyo in Budiriro 1. Reports of abductions and beatings"	0
552	455ZIM	94928	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Harare	Harare	Harare City Council	Mufakose	-17.86630	30.92720	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Home of Zanu (PF) candidate, Sabina Thembani, near Gwonyambira bar. At least 9"	0
552	456ZIM	94929	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Manicaland	Buhera	Buhera RDC	Birchenough Bridge	-19.96660	32.33330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Zanu (PF) office at Helani‘??s business premises. Beatings reported"	0
552	457ZIM	94930	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Manicaland	Buhera	Buhera RDC	Birchenough Bridge	-19.96660	32.33330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Zanu (PF) office at Helani_—??s business premises. Beatings reported"	0
552	459ZIM	94932	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Manicaland	Makoni	Makoni RDC	Inyati	-18.21660	32.23330	1	Zimbabwe Human Rights NGO Forum		0
552	460ZIM	94933	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Manicaland	Mutasa	Mutasa RDC	Mutasa	-18.75000	32.63330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Gatsi township, 25-30 permanently there. Transport provided by Mandi Chimene, the Zanu (PF) candidate"	0
552	461ZIM	94934	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Bindura Urban	Bindura Municipality	Bindura	-17.29639	31.32972	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Manhenga. Youths and war vets camped at Feathers Inn"	0
552	462ZIM	94935	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Centenary	Muzarabani RDC	Centenary	-16.80000	31.11670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Farm Health Scheme complex under Zanu(PF) candidate, Zinzi"	0
552	463ZIM	94936	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Centenary	Muzarabani RDC	Centenary	-16.80000	31.11670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Shop owned by Border Gezi, under partial leadership of Comrade Advance"	0
552	464ZIM	94937	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Mazowe	Mazowe RDC	Glendale	-17.35000	31.06670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
booking rooms at the Council beer halls and Cocktail bar in Tsvungubve township"	0
552	465ZIM	94938	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Guruve	Guruve RDC	Guruve	-16.66660	30.70000	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
The Zanu (PF) office in the Bakasa shopping centre. At least 17 men (4 war vets and 13 youths)"	0
552	466ZIM	94939	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Shamva	Chaminuka RDC	Madziwa	-16.91660	31.53330	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
building rented by Nicholas Goche, a deputy minister, and owned by the elder brother of the police commissioner Augustine Chihuri"	0
552	467ZIM	94940	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Mazowe	Mazowe RDC	Mazowe	-17.51660	30.96670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Nzvimbo growth point, funded by Border Gezi and Chen Chimutengwende. At least 24 men and 3 women"	0
552	468ZIM	94941	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Mount Darwin	Pfura RDC	Mount Darwin	-16.78330	31.58330	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Chief Gomo's homestead"	0
552	469ZIM	94942	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Mount Darwin	Pfura RDC	Mount Darwin	-16.78330	31.58330	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Bases have moved from a building which belonged to Terry Marodza to old storerooms of the informal traders near the bus terminus"	0
552	470ZIM	94943	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Shamva	Chaminuka RDC	Shamva	-17.31660	31.56670	1	Zimbabwe Human Rights NGO Forum		0
552	471ZIM	94944	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland Central	Shamva	Chaminuka RDC	Shashi Estate	-17.13330	31.43330	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Militia based at Border Gezi's farm"	0
552	472ZIM	94945	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Murehwa	Murehwa RDC	Fault	-18.06660	31.85000	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Under command of Garwe"	0
552	473ZIM	94946	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Marondera Urban	Marondera Municipality	Marondera	-18.18330	31.55000	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Nehanda Hall. Led by a CIO agent called Bvukumbwe and Zanu (PF) officials called Doubt Kamoti and Peter Makombe"	0
552	474ZIM	94947	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Murehwa	Murehwa RDC	Murehwa	-17.64694	31.77750	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Shavaname resteraunt"	0
552	475ZIM	94948	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Murehwa	Murehwa RDC	Murehwa	-17.64694	31.77750	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Mukurazhizha, at Muparadzi grinding mill-holding pungwes at night. owned by Zanu (PF) member, Muparadzi, and regularly visited by the local Zanu (PF) MP, Mr Chitongo."	0
552	476ZIM	94949	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Murehwa	Murehwa RDC	Murehwa	-17.64694	31.77750	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
ZexCom offices. One of most notorious (responsible for death of Stevens)"	0
552	477ZIM	94950	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Murehwa	Murehwa RDC	Murehwa	-17.64694	31.77750	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
community hall in Nakiwa used for transport and payment, under the command of Japhet Musakwa."	0
552	478ZIM	94951	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Mutoko	Mutoko RDC	Mutoko	-17.40000	32.21670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Mutoko Country Club/Community Hall. Roughly 75 permanently staying, drills ongoing. Leader known as Hodzi"	0
552	479ZIM	94952	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Mutoko	Mutoko RDC	Mutoko	-17.40000	32.21670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Corner store township, war veterans and youths staying in building belonging to farmer named Brown Transport provided by Olivia Muchena, the local MP"	0
552	480ZIM	94953	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Mutoko	Mutoko RDC	Mutoko	-17.40000	32.21670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Nyadire Mission Farm"	0
552	481ZIM	94954	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Sadza	-18.90000	31.28330	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Sadza beer hall"	0
552	482ZIM	94955	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland West	Kariba Urban	Kariba Municipality	Kariba	-16.51660	28.80000	1	Zimbabwe Human Rights NGO Forum		0
552	483ZIM	94956	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland West	Karoi	Karoi Town Council	Karoi	-16.81660	29.68330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Magunje growth point, behind the shop of the Zanu (PF) parliamentary candidate, Mark Madiro, who is said to be in charge"	0
552	484ZIM	94957	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland West	Karoi	Karoi Town Council	Karoi	-16.81660	29.68330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
Zanu (PF) offices in Kanzangarare Township. Torture being carried out"	0
552	485ZIM	94958	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Mashonaland West	Makonde	Makonde RDC	Zhanda	-17.30000	30.20000	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Zhanda Farm - Paddington Zhanda, Zanu (PF) provincial chairman, owns it"	0
552	486ZIM	94959	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Matabeleland North	Lupane	Kusile RDC	St. Paul's Mission	-18.83330	28.11670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
MP, B Matiza feeding them"	0
552	487ZIM	94960	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Matabeleland North	Hwange	Hwange RDC	Texas Ranch	-18.35000	25.86670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Farm being used as torture base. Zhou killed here. Under command of Big Chitoro"	1
552	488ZIM	94961	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Midlands	Gokwe South Urban	Gokwe Town Council	Gokwe	-18.21660	28.93330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
rural district council offices. At least 71 people, Lovemore Mupukuta, the Zanu (PF) candidate apparently often there"	0
552	489ZIM	94962	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Midlands	Gokwe South Urban	Gokwe Town Council	Gokwe	-18.21660	28.93330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
council offices at Mutora Nembudziya growth point"	0
552	490ZIM	94963	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Midlands	Gokwe South Urban	Gokwe Town Council	Gokwe	-18.21660	28.93330	1	Zimbabwe Human Rights NGO Forum	"Date is report release date, may not reflect establishment of base.
property of the Zanu (PF) candidate, Mrs Buka. At least 53 present"	0
552	491ZIM	94964	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mberengwa	-20.48330	29.91670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Bara Farm. owned by Zephaniah Hove, the brother of Richard Hove, a Zanu (PF) MP"	0
552	492ZIM	94965	20/06/2000	2000	6	20	1	Headquarters or base established	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3			0	30	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mberengwa	-20.48330	29.91670	1	Zimbabwe Human Rights NGO Forum	"Date is date report published.
Bara Farm. owned by Zephaniah Hove, the brother of Richard Hove, a Zanu (PF) MP"	0
552	493ZIM	94966	21/06/2000	2000	6	21	1	Violence against civilians	ZNLWVA: Zimbabwe National Liberation War Veterans Association		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Masvingo	Masvingo Urban	Masvingo Municipality	Masvingo	-20.08330	30.83330	1	Zimbabwe Human Rights NGO Forum		0
552	495ZIM	94968	22/06/2000	2000	6	22	1	Violence against civilians	Unidentified Armed Group (Zimbabwe)	CIO: Central Intelligence Organization	3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Nyazura	-18.71660	32.16670	1	Amnesty International	"'Militia' attack civilians, under Tongesayi Shadreck Chipanga, former director-general of the CIO. Most likely Zanu-PF"	0
552	496ZIM	94969	22/06/2000	2000	6	22	1	Violence against civilians	Unidentified Armed Group (Zimbabwe)		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Matabeleland North	Bubi	Bubi RDC	Inyati	-19.67563	28.84687	1	Zimbabwe Human Rights NGO Forum	"2 girls (14, 15) raped by man who searched the house for MDC paraphernalia"	0
552	494ZIM	94967	22/06/2000	2000	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights NGO Forum	MDC supporters' houses stoned	0
552	497ZIM	94970	23/06/2000	2000	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Bulawayo	Bulawayo	Bulawayo City Council	Bulawayo	-20.15000	28.58000	1	Zimbabwe Human Rights NGO Forum	Beatings and intimidation by Zanu-PF in forcing civilians to attend president's rally	0
552	498ZIM	94971	23/06/2000	2000	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Gokwe South Urban	Gokwe Town Council	Gokwe	-18.21660	28.93330	1	Zimbabwe Human Rights NGO Forum	"MDC supporter killed, very little detail"	1
552	499ZIM	94972	23/06/2000	2000	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mberengwa	-20.48330	29.91670	1	Zimbabwe Human Rights NGO Forum	MDC polling agent assaulted	0
552	500ZIM	94973	23/06/2000	2000	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mberengwa	-20.48330	29.91670	1	Zimbabwe Human Rights NGO Forum	MDC polling agent assaulted	0
552	501ZIM	94974	24/06/2000	2000	6	24	1	Violence against civilians	Police Forces of Zimbabwe (1987-)		1	Civilians (Zimbabwe)		7	17	Zimbabwe	Bulawayo	Bulawayo	Bulawayo City Council	Bulawayo	-20.15000	28.58000	1	Zimbabwe Human Rights NGO Forum	Police tear gas Zanu-PF after they disrupt MDC rally	0
552	502ZIM	94975	24/06/2000	2000	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Makoni	-18.71660	31.98330	1	Zimbabwe Human Rights NGO Forum	Catholic priest assaulted due to acceptance of donation from MDC candidate for medicines	0
552	503ZIM	94976	24/06/2000	2000	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Mberengwa	Mberengwa RDC	Mberengwa	-20.48330	29.91670	1	Zimbabwe Human Rights NGO Forum	Truck with MDC polling agents stoned	0
